age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
32.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,719.0,4.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
29.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,41.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1
41.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,153.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
56.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,414.0,1.0,999.0,1.0,0.0,-3.4,92.649,-30.1,0.716,5017.5
55.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,154.0,3.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.722,5017.5
30.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,10.0,3.0,2453.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
45.0,3.0,1.0,6.0,,1.0,0.0,0.0,6.0,4.0,117.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
34.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,1.0,1412.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
25.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,888.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
33.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,183.0,4.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
36.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,316.0,2.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1
47.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,365.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
29.0,0.0,2.0,2.0,,0.0,0.0,1.0,4.0,0.0,333.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
29.0,9.0,2.0,5.0,,0.0,0.0,0.0,7.0,0.0,48.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
35.0,8.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,2.0,629.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
22.0,8.0,2.0,,0.0,0.0,0.0,0.0,10.0,2.0,87.0,1.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.716,5017.5
30.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,82.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
33.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,234.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1
23.0,8.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,4.0,290.0,1.0,3.0,1.0,2.0,-1.8,93.369,-34.8,0.649,5008.7
30.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,9.0,1.0,1226.0,2.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.742,5017.5
18.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,9.0,4.0,368.0,2.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.72,5017.5
49.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,97.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
56.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,793.0,5.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
35.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,992.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
36.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,7.0,0.0,328.0,1.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.884,5076.2
36.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0,5.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.821,5076.2
26.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,366.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
33.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,396.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
32.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,853.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
66.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,156.0,1.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.65,5099.1
43.0,1.0,0.0,0.0,,1.0,0.0,1.0,4.0,4.0,618.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0
47.0,0.0,1.0,,0.0,0.0,0.0,0.0,7.0,4.0,252.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1
53.0,,1.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,217.0,2.0,3.0,1.0,2.0,-2.9,92.963,-40.8,1.26,5076.2
36.0,10.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,251.0,4.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.354,5099.1
48.0,10.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,360.0,1.0,6.0,1.0,2.0,-1.8,93.876,-40.0,0.682,5008.7
63.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,387.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.4980000000000002,5099.1
32.0,0.0,1.0,3.0,0.0,,,0.0,8.0,0.0,908.0,1.0,6.0,4.0,2.0,-1.1,94.199,-37.5,0.882,4963.6
34.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,37.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
34.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,359.0,5.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
62.0,4.0,1.0,6.0,0.0,1.0,1.0,0.0,7.0,2.0,345.0,2.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.879,5076.2
33.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,409.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
33.0,9.0,2.0,6.0,0.0,1.0,1.0,0.0,5.0,2.0,203.0,2.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
42.0,0.0,2.0,2.0,,0.0,1.0,1.0,4.0,2.0,408.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.8580000000000005,5191.0
31.0,9.0,1.0,6.0,0.0,1.0,1.0,0.0,9.0,1.0,203.0,4.0,6.0,2.0,2.0,-1.1,94.601,-49.5,0.982,4963.6
38.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,217.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
52.0,6.0,1.0,6.0,,0.0,0.0,0.0,10.0,0.0,96.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8
34.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,4.0,115.0,1.0,999.0,0.0,1.0,-1.8,93.369,-34.8,0.653,5008.7
47.0,1.0,2.0,2.0,,1.0,0.0,0.0,3.0,0.0,68.0,2.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1
46.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,3.0,399.0,1.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.873,5076.2
38.0,0.0,1.0,6.0,0.0,,,0.0,3.0,0.0,124.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.392,5099.1
32.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,93.0,2.0,999.0,1.0,0.0,-1.8,92.843,-50.0,1.703,5099.1
34.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,2.0,3.0,910.0,2.0,6.0,3.0,2.0,-1.8,93.369,-34.8,0.643,5008.7
30.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,1.0,343.0,1.0,999.0,0.0,1.0,-1.7,94.027,-38.3,0.8859999999999999,4991.6
39.0,9.0,1.0,5.0,0.0,1.0,1.0,0.0,7.0,2.0,657.0,6.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
38.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,11.0,0.0,329.0,2.0,999.0,0.0,1.0,-3.0,92.713,-33.0,0.7170000000000001,5023.5
34.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,261.0,2.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
47.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,329.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
30.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,226.0,2.0,3.0,2.0,2.0,-1.8,93.876,-40.0,0.682,5008.7
33.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,3.0,465.0,7.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
59.0,4.0,1.0,6.0,,0.0,0.0,0.0,6.0,3.0,144.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
32.0,0.0,2.0,6.0,,0.0,0.0,1.0,4.0,1.0,215.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
29.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,10.0,3.0,43.0,4.0,999.0,1.0,0.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
41.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,500.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
32.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,473.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1
31.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,2087.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
36.0,0.0,2.0,,0.0,0.0,0.0,0.0,6.0,1.0,209.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
37.0,9.0,1.0,5.0,,1.0,1.0,1.0,5.0,1.0,192.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
44.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,758.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
48.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,348.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
25.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,103.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
57.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,473.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
45.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,10.0,0.0,162.0,2.0,999.0,0.0,1.0,-3.4,92.649,-30.1,0.722,5017.5
43.0,,1.0,3.0,,0.0,0.0,1.0,4.0,2.0,463.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
32.0,9.0,1.0,5.0,0.0,1.0,0.0,0.0,9.0,2.0,275.0,2.0,999.0,0.0,1.0,-1.1,94.601,-49.5,0.959,4963.6
57.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,213.0,4.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
69.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,616.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
41.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,4.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.244,5099.1
47.0,4.0,1.0,0.0,,1.0,0.0,1.0,4.0,1.0,805.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
61.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,7.0,1.0,249.0,2.0,3.0,1.0,2.0,-2.9,92.201,-31.4,0.8590000000000001,5076.2
32.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,3.0,707.0,2.0,3.0,2.0,2.0,-3.4,92.649,-30.1,0.7140000000000001,5017.5
53.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,648.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
22.0,8.0,2.0,,0.0,0.0,0.0,0.0,5.0,0.0,77.0,1.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2
38.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,111.0,2.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.811,5099.1
25.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,4.0,128.0,8.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
35.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,301.0,3.0,9.0,1.0,2.0,-1.8,92.893,-46.2,1.291,5099.1
60.0,4.0,1.0,,0.0,1.0,0.0,0.0,4.0,3.0,336.0,3.0,3.0,5.0,2.0,-1.8,93.876,-40.0,0.6829999999999999,5008.7
29.0,9.0,2.0,6.0,0.0,1.0,0.0,1.0,4.0,4.0,256.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
39.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0,157.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
24.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,557.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
71.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,353.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.728,5017.5
50.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,6.0,3.0,386.0,1.0,6.0,3.0,2.0,-1.7,94.215,-40.3,0.899,4991.6
30.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,502.0,1.0,0.0,1.0,2.0,-1.8,93.075,-47.1,1.365,5099.1
28.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,237.0,1.0,999.0,0.0,1.0,-1.8,93.369,-34.8,0.643,5008.7
28.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,341.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
42.0,1.0,1.0,2.0,,1.0,0.0,1.0,4.0,1.0,163.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
58.0,5.0,1.0,5.0,,0.0,0.0,1.0,4.0,1.0,427.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
36.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,614.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.958,5228.1
32.0,9.0,2.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,433.0,3.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1
37.0,1.0,1.0,,0.0,0.0,0.0,1.0,5.0,4.0,34.0,3.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
51.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,293.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
37.0,2.0,0.0,3.0,,0.0,0.0,0.0,6.0,2.0,524.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
42.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,9.0,0.0,138.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.743,5017.5
56.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,555.0,3.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.838,5076.2
39.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,122.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
46.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,342.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
33.0,9.0,1.0,6.0,0.0,0.0,0.0,1.0,10.0,2.0,91.0,2.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8
30.0,7.0,2.0,3.0,0.0,,,0.0,4.0,3.0,11.0,15.0,999.0,1.0,0.0,-1.8,92.893,-46.2,1.266,5099.1
34.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,604.0,1.0,999.0,0.0,1.0,-1.7,94.215,-40.3,0.84,4991.6
53.0,9.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,2.0,248.0,6.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
35.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,4.0,107.0,1.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1
30.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,9.0,2.0,676.0,1.0,999.0,0.0,1.0,-0.1,93.798,-40.4,4.936,5195.8
35.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,0.0,362.0,1.0,6.0,1.0,2.0,-1.7,94.027,-38.3,0.904,4991.6
27.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,212.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
51.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1340.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0
36.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,2.0,203.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
43.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0,4.0,2.0,192.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1
41.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,985.0,2.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0
38.0,0.0,1.0,,0.0,1.0,0.0,0.0,6.0,2.0,481.0,3.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
38.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,129.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1
45.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,252.0,1.0,999.0,0.0,1.0,-2.9,92.469,-33.6,1.072,5076.2
44.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,2035.0,4.0,999.0,0.0,1.0,-1.7,94.027,-38.3,0.8959999999999999,4991.6
29.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,192.0,2.0,3.0,4.0,2.0,-1.7,94.055,-39.8,0.715,4991.6
49.0,1.0,1.0,2.0,,1.0,0.0,1.0,4.0,1.0,64.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
58.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,4.0,4.0,685.0,2.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
29.0,10.0,1.0,6.0,0.0,1.0,0.0,0.0,6.0,3.0,202.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1
27.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,6.0,1.0,99.0,6.0,999.0,1.0,0.0,-2.9,92.469,-33.6,0.908,5076.2
32.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,7.0,0.0,71.0,2.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
73.0,5.0,1.0,0.0,0.0,,,0.0,7.0,0.0,160.0,3.0,999.0,1.0,0.0,-2.9,92.201,-31.4,0.821,5076.2
28.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,0.0,406.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1
32.0,0.0,2.0,6.0,0.0,1.0,1.0,1.0,4.0,1.0,65.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
43.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,143.0,2.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1
40.0,0.0,0.0,6.0,,0.0,0.0,1.0,7.0,1.0,105.0,5.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
37.0,0.0,2.0,3.0,,0.0,0.0,0.0,6.0,1.0,712.0,6.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
30.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,3.0,385.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
56.0,7.0,1.0,3.0,,1.0,0.0,0.0,4.0,4.0,373.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1
38.0,1.0,2.0,1.0,,1.0,0.0,1.0,5.0,0.0,97.0,6.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1
36.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,9.0,4.0,342.0,1.0,999.0,2.0,0.0,-3.4,92.431,-26.9,0.7390000000000001,5017.5
32.0,9.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,4.0,42.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
49.0,10.0,0.0,6.0,0.0,1.0,1.0,0.0,6.0,4.0,133.0,5.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1
43.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,5.0,4.0,1023.0,3.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.959,5228.1
45.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0,162.0,6.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1
38.0,9.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,3.0,196.0,2.0,999.0,0.0,1.0,-1.8,92.843,-50.0,1.757,5099.1
30.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,195.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.244,5099.1
22.0,8.0,2.0,3.0,0.0,1.0,0.0,0.0,7.0,3.0,425.0,2.0,999.0,0.0,1.0,-2.9,92.201,-31.4,0.873,5076.2
39.0,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,427.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0
53.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,263.0,2.0,999.0,0.0,1.0,-2.9,92.963,-40.8,1.252,5076.2
26.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,991.0,5.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.958,5228.1
43.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,4.0,263.0,4.0,999.0,0.0,1.0,-1.8,93.749,-34.6,0.645,5008.7
42.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,287.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.735,5017.5
32.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,4.0,3.0,1046.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.327,5099.1
34.0,9.0,1.0,6.0,0.0,1.0,0.0,0.0,7.0,4.0,643.0,1.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
27.0,0.0,1.0,3.0,,0.0,1.0,1.0,4.0,1.0,318.0,3.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0
50.0,0.0,1.0,2.0,0.0,,,0.0,7.0,4.0,49.0,9.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1
64.0,5.0,1.0,0.0,0.0,,,1.0,7.0,4.0,245.0,3.0,999.0,0.0,1.0,-1.7,94.027,-38.3,0.905,4991.6
35.0,4.0,1.0,6.0,0.0,1.0,0.0,1.0,10.0,4.0,24.0,1.0,999.0,0.0,1.0,-0.1,93.2,-42.0,4.223,5195.8
25.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,113.0,1.0,999.0,0.0,1.0,-1.8,93.075,-47.1,1.365,5099.1
44.0,1.0,0.0,,0.0,0.0,1.0,1.0,4.0,3.0,94.0,1.0,999.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0
35.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,7.0,3.0,125.0,7.0,999.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1
39.0,4.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,4.0,30.0,24.0,999.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1
30.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,623.0,1.0,10.0,1.0,2.0,-1.8,92.893,-46.2,1.327,5099.1
58.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,525.0,1.0,999.0,0.0,1.0,-3.4,92.431,-26.9,0.74,5017.5
36.0,1.0,1.0,0.0,,0.0,0.0,0.0,6.0,1.0,753.0,4.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1
26.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,6.0,1.0,201.0,1.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
28.0,7.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,2.0,562.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1
32.0,9.0,2.0,6.0,0.0,1.0,0.0,1.0,6.0,3.0,119.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1
59.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,66.0,1.0,999.0,1.0,0.0,-1.8,93.075,-47.1,1.41,5099.1
34.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,763.0,1.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
40.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,4.0,260.0,2.0,999.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1
52.0,0.0,1.0,6.0,,0.0,1.0,0.0,4.0,3.0,183.0,3.0,999.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1
